time,voltage
19.5338,-68.20657248551578
19.5339,-66.96132037474233
19.534,-64.56395497141092
19.5341,-63.344777682746184
19.5342,-70.25185919936158
19.5343,-67.94977812821861
19.5344,-64.71568029470077
19.5345,-64.64900964984209
19.5346,-67.14335242230092
19.5347,-60.65559737281942
19.5348,-62.35656344807381
19.5349,-65.25971076268804
19.535,-65.20433624152932
19.5351,-64.34711345360937
19.5352,-63.16185689939512
19.5353,-66.23008533191094
19.5354,-63.04622779029232
19.5355,-65.81227460574658
19.5356,-69.61372513319243
19.5357,-63.10862228323949
19.5358,-63.97831198660207
19.5359,-64.08958505101737
19.536,-66.04897395767215
19.5361,-65.0410219026108
19.5362,-67.56483103960892
19.5363,-63.11631792493403
19.5364,-65.92206990135921
19.5365,-65.94112918612613
19.5366,-66.35187830257847
19.5367,-64.9977768365271
19.5368,-62.94007461463199
19.5369,-68.28266423836044
19.537,-65.91289223656825
19.5371,-57.435624302006715
19.5372,-66.71071374250288
19.5373,-63.672995466150745
19.5374,-63.588452328695624
19.5375,-65.60622604616096
19.5376,-63.94429397370223
19.5377,-67.47084228478182
19.5378,-62.25024542115119
19.5379,-64.85101022727538
19.538,-66.21240155434971
19.5381,-62.657658892862614
19.5382,-67.84865788636466
19.5383,-65.9726225718559
19.5384,-58.95208023183454
19.5385,-67.41524963639958
19.5386,-66.42088141827529
19.5387,-64.03574201822113
19.5388,-68.10395853961961
19.5389,-65.98304301826039
19.539,-65.74760994913355
19.5391,-63.1273534931388
19.5392,-64.52555907999697
19.5393,-61.573291432972546
19.5394,-63.444688576541154
19.5395,-66.03385021048638
19.5396,-63.602924429576454
19.5397,-64.94339786769739
19.5398,-63.64680626439195
19.5399,-65.13976353506561
19.54,-69.00193397057274
19.5401,-64.68739990700595
19.5402,-64.06550324491046
19.5403,-65.80774425230352
19.5404,-66.51147495633059
19.5405,-63.96654843508814
19.5406,-66.5885126286474
19.5407,-65.34878186543374
19.5408,-62.568987419608824
19.5409,-65.59284386653073
19.541,-64.09045406984433
19.5411,-63.08154165836747
19.5412,-68.92978232489143
19.5413,-64.62309906333984
19.5414,-63.40135788831602
19.5415,-65.97953773897174
19.5416,-67.41537312562016
19.5417,-62.885037014710214
19.5418,-66.7407809639513
19.5419,-63.097165313404304
19.542,-65.08196598289611
19.5421,-61.761198218169056
19.5422,-64.19268091989139
19.5423,-67.43659100239094
19.5424,-61.52787673314218
19.5425,-63.498863126946176
19.5426,-66.8969587241237
19.5427,-63.516868489721816
19.5428,-62.57015679055224
19.5429,-64.61050344998755
19.543,-67.4523050681052
19.5431,-65.46423030269874
19.5432,-65.25993298210125
19.5433,-66.35623215453573
19.5434,-68.51708129442797
19.5435,-67.4475579923059
19.5436,-63.87290110974963
19.5437,-66.18811641178121
19.5438,-67.56139989182098
19.5439,-60.36264679188019
19.544,-65.6873185295468
19.5441,-64.58104099614854
19.5442,-63.8293682250407
19.5443,-65.79660652600367
19.5444,-66.45264618649321
19.5445,-67.55863479022403
19.5446,-62.49630591440184
19.5447,-62.5348496168542
19.5448,-64.37292849473987
19.5449,-64.89221063731726
19.545,-69.47064681900328
19.5451,-64.1773052894497
19.5452,-67.86817821426732
19.5453,-65.26737894584187
19.5454,-63.81586232771907
19.5455,-66.58299217240577
19.5456,-65.02115778995723
19.5457,-67.2339414904106
19.5458,-63.0008147442944
19.5459,-63.702648953327824
19.546,-64.49873950978771
19.5461,-65.27900437493268
19.5462,-63.1162999569949
19.5463,-63.41007367263871
19.5464,-64.55286107995411
19.5465,-67.29279396848776
19.5466,-66.5675921428366
19.5467,-66.7463852238998
19.5468,-62.808468750940285
19.5469,-60.86535774582239
19.547,-65.32527974191527
19.5471,-64.79082735038479
19.5472,-63.408503683749785
19.5473,-65.39719887067994
19.5474,-64.62280188108902
19.5475,-66.85890817966947
19.5476,-66.89551585277282
19.5477,-65.89045749467817
19.5478,-62.173802017512244
19.5479,-62.571006963356375
19.548,-65.6901892625867
19.5481,-61.78256685491324
19.5482,-62.53855385406848
19.5483,-67.94106297413323
19.5484,-63.27795411842483
19.5485,-65.44593807472972
19.5486,-63.970340190807384
19.5487,-61.95977514832127
19.5488,-66.06709235891022
19.5489,-66.88654375826154
19.549,-67.15325654751861
19.5491,-67.27791825727851
19.5492,-65.20744271947781
19.5493,-65.63628860896684
19.5494,-62.97552319310159
19.5495,-69.6604911772413
19.5496,-62.424500574404085
19.5497,-61.02706067533565
19.5498,-65.04400973024197
19.5499,-61.52135728137946
19.55,-65.08458525435893
19.5501,-61.956022295160466
19.5502,-66.86113344290251
19.5503,-64.74956939249671
19.5504,-64.2965802585751
19.5505,-67.49702543311844
19.5506,-60.736832297943764
19.5507,-64.97668935314076
19.5508,-65.66409165161583
19.5509,-66.58328966822292
19.551,-65.01234778937709
19.5511,-65.34465546003742
19.5512,-62.71233735373571
19.5513,-62.09070478487403
19.5514,-63.203768399521756
19.5515,-63.42543837819552
19.5516,-64.56329535939521
19.5517,-69.43687263363188
19.5518,-64.05668355814434
19.5519,-64.90549654156233
19.552,-64.38513191560862
19.5521,-64.13478473847219
19.5522,-65.04522704762734
19.5523,-62.553839778809916
19.5524,-64.61090448851965
19.5525,-65.6870786053823
19.5526,-65.42239082474157
19.5527,-64.80215942051859
19.5528,-63.431567088774905
19.5529,-66.08771190673646
19.553,-64.96803336758916
19.5531,-66.13516826831689
19.5532,-64.2122556813373
19.5533,-62.62285508516139
19.5534,-67.15791111266792
19.5535,-64.79319051656145
19.5536,-60.64993190758885
19.5537,-65.20020861269545
19.5538,-65.50885645034381
19.5539,-66.61182762206784
19.554,-65.30944712096323
19.5541,-65.50294449179931
19.5542,-68.20245782287328
19.5543,-67.01309914979079
19.5544,-63.732956877929276
19.5545,-67.80388038132384
19.5546,-65.96928106907771
19.5547,-68.64001645972719
19.5548,-66.67002473474614
19.5549,-66.8814636741879
19.555,-64.24056403479311
19.5551,-62.34872694904248
19.5552,-64.4857561336158
19.5553,-64.6636540678068
19.5554,-61.620861386195905
19.5555,-65.33388252913046
19.5556,-68.38653639427957
19.5557,-64.86568694771552
19.5558,-65.27141475311304
19.5559,-65.91213653590108
19.556,-63.604021139954874
19.5561,-65.31085552252962
19.5562,-62.803184561041114
19.5563,-65.96723588322982
19.5564,-63.696733670336535
19.5565,-68.60576935068767
19.5566,-63.94733035926152
19.5567,-64.79313296872918
19.5568,-63.20914137174373
19.5569,-60.48650206379672
19.557,-62.885457418452624
19.5571,-68.56665936613935
19.5572,-65.8814072837983
19.5573,-66.9417044625666
19.5574,-65.63173397394924
19.5575,-61.56637207467351
19.5576,-69.06873806498439
19.5577,-63.6695231588528
19.5578,-65.38525295550397
19.5579,-66.78467245981567
19.558,-64.56665215962805
19.5581,-65.13340822498336
19.5582,-63.80835821742761
19.5583,-66.62283015849833
19.5584,-67.23135494234688
19.5585,-65.74625478674865
19.5586,-63.33337058896848
19.5587,-61.779291522848574
19.5588,-64.93563151176512
19.5589,-63.19352735474439
19.559,-64.31223732705341
19.5591,-63.92784725474262
19.5592,-65.80029327955623
19.5593,-62.867088177884135
19.5594,-65.74526937848604
19.5595,-69.23285257369345
19.5596,-65.80406431539735
19.5597,-68.24909311492911
19.5598,-60.583431497305796
19.5599,-62.931267657030276
19.56,-64.81290148905524
19.5601,-66.00072930998587
19.5602,-62.26416689138817
19.5603,-66.48688680172593
19.5604,-60.53427883848144
19.5605,-66.18347133522134
19.5606,-64.84661220941288
19.5607,-63.31140911596443
19.5608,-66.2113138416999
19.5609,-65.17797599829834
19.561,-64.63805840580393
19.5611,-66.05762680616232
19.5612,-63.953767170741564
19.5613,-67.46379439944616
19.5614,-70.04726552507191
19.5615,-68.63694315993834
19.5616,-65.41817410095285
19.5617,-64.48361366942326
19.5618,-66.59769710295535
19.5619,-64.39052533521114
19.562,-62.06278330029439
19.5621,-64.25456048266324
19.5622,-63.642777970690744
19.5623,-66.1811114504209
19.5624,-63.564276584698405
19.5625,-65.22412222183715
19.5626,-64.89527467865543
19.5627,-68.81207958676178
19.5628,-64.8389163240898
19.5629,-62.37091850477602
19.563,-68.7812051049465
19.5631,-64.98955384273236
19.5632,-61.224263686156704
19.5633,-68.86044100323905
19.5634,-60.49986764457694
19.5635,-63.34551728600416
19.5636,-63.41674423435285
19.5637,-63.21630288349089
19.5638,-65.27132485797328
19.5639,-66.21861851518426
19.564,-69.17215743115315
19.5641,-65.76659893466507
19.5642,-65.15127092575727
19.5643,-64.9143255937701
19.5644,-63.02783920509884
19.5645,-69.78117989087342
19.5646,-67.41631358345519
19.5647,-65.96957559552682
19.5648,-63.10653086143799
19.5649,-65.70428834503488
19.565,-62.89526038267026
19.5651,-64.15694969707634
19.5652,-64.73869911001867
19.5653,-65.37658956011397
19.5654,-63.52443147975769
19.5655,-65.66850444323457
19.5656,-66.14830114553749
19.5657,-65.7720453919508
19.5658,-66.97110236469992
19.5659,-61.4238861072716
19.566,-63.08275794216602
19.5661,-63.68748548062365
19.5662,-67.11681638342756
19.5663,-63.553928491708106
19.5664,-66.85073941817863
19.5665,-61.92129955586535
19.5666,-63.28048626092053
19.5667,-66.2119224487507
19.5668,-66.1238674628399
19.5669,-65.47746415229388
19.567,-60.58981303303685
19.5671,-65.47576021072058
19.5672,-63.83033168623613
19.5673,-64.62848566899024
19.5674,-66.10971673139373
19.5675,-68.67044393275422
19.5676,-63.731869298542776
19.5677,-64.15666472236165
19.5678,-64.4129261808481
19.5679,-61.37800770607192
19.568,-67.01959667081044
19.5681,-63.89075983541734
19.5682,-65.45839840567784
19.5683,-61.4757293030112
19.5684,-64.81510950418098
19.5685,-61.77408535190019
19.5686,-68.30860146107177
19.5687,-67.41806283906244
19.5688,-67.18276056353648
19.5689,-66.21170862913226
19.569,-67.70484031184175
19.5691,-59.40735922221404
19.5692,-67.70223094738724
19.5693,-68.50555711509536
19.5694,-65.87154979673033
19.5695,-68.41700596896514
19.5696,-67.25473323612223
19.5697,-64.25279107889969
19.5698,-64.46369658412401
19.5699,-67.64208403477643
19.57,-64.70026595184441
19.5701,-62.21737743367319
19.5702,-64.70013422870164
19.5703,-66.42061782625653
19.5704,-68.10178328466348
19.5705,-65.09079862592138
19.5706,-67.16849001849577
19.5707,-67.08489097412361
19.5708,-70.14062637439687
19.5709,-64.21988898551243
19.571,-68.0714827989093
19.5711,-63.4498860194225
19.5712,-64.51708715754454
19.5713,-65.69009802667263
19.5714,-64.01600759213606
19.5715,-61.15772550574658
19.5716,-67.41811761974435
19.5717,-65.8685246375291
19.5718,-69.53407356314624
19.5719,-66.9973849357369
19.572,-63.02609480688579
19.5721,-65.7614583063894
19.5722,-64.81566650978202
19.5723,-67.47347930641881
19.5724,-65.13471670186276
19.5725,-68.22995212045029
19.5726,-66.4444055840565
19.5727,-63.275498741115854
19.5728,-63.17394801875355
19.5729,-67.98969678519599
19.573,-69.83316262242877
19.5731,-66.80285822468531
19.5732,-60.897330350207014
19.5733,-64.86770270348643
19.5734,-63.917213362833714
19.5735,-67.83317975379128
19.5736,-62.325921485509845
19.5737,-68.0774062708046
19.5738,-63.44692785200136
19.5739,-65.15063841371155
19.574,-66.41545153300373
19.5741,-65.34788002932491
19.5742,-67.06904914965081
19.5743,-61.68586561345363
19.5744,-63.76206500262701
19.5745,-66.12377186902235
19.5746,-63.482135509495826
19.5747,-63.3495460734356
19.5748,-64.91020835624556
19.5749,-63.11331794515952
19.575,-64.27638823368666
19.5751,-63.59735356600204
19.5752,-60.54789668882431
19.5753,-65.23816395152294
19.5754,-62.358462994087574
19.5755,-63.829486105929234
19.5756,-65.4586559796632
19.5757,-64.15070082162896
19.5758,-66.64353907228444
19.5759,-63.97980948222748
19.576,-62.55944185972329
19.5761,-65.46386741393287
19.5762,-67.71809899103475
19.5763,-66.96557265812463
19.5764,-66.1310971083347
19.5765,-63.64774532916795
19.5766,-63.63155853047101
19.5767,-65.25124638910582
19.5768,-64.67458548876749
19.5769,-65.79946631573318
19.577,-63.202906911126746
19.5771,-65.10722579843248
19.5772,-71.96818205344206
19.5773,-66.95957040434483
19.5774,-63.5438961377938
19.5775,-64.68974162007949
19.5776,-65.82926472443671
19.5777,-69.85277661758573
19.5778,-63.240269187501575
19.5779,-60.68453940073981
19.578,-61.051311595521454
19.5781,-65.9520355677093
19.5782,-65.57367222738658
19.5783,-63.25197298013364
19.5784,-64.8157767190641
19.5785,-64.74254979058848
19.5786,-69.39475131250356
19.5787,-66.63378377576946
19.5788,-65.40754229159428
19.5789,-61.44498148690486
19.579,-61.4718440958227
19.5791,-67.22113032715083
19.5792,-67.46170492119877
19.5793,-61.63648404520614
19.5794,-62.765319614513054
19.5795,-65.94734128969482
19.5796,-65.6666290200317
19.5797,-67.28812440239523
19.5798,-67.42808587919292
19.5799,-68.2096170500002
19.58,-65.27131774567692
19.5801,-65.83426648423777
19.5802,-69.07956697665234
19.5803,-65.73035348792332
19.5804,-65.58199070098111
19.5805,-63.1600604568908
19.5806,-64.40472351250479
19.5807,-67.57381671294713
19.5808,-63.17898575582742
19.5809,-67.73199364092726
19.581,-65.35833981541835
19.5811,-66.78402498353506
19.5812,-62.54334145658959
19.5813,-67.0007699568837
19.5814,-69.5606563090937
19.5815,-62.255790533195764
19.5816,-66.55141340303719
19.5817,-65.00256355292768
19.5818,-65.1714694042822
19.5819,-67.33858781808759
19.582,-63.88954579634483
19.5821,-65.14160901512295
19.5822,-65.61298823592266
19.5823,-65.64786900792194
19.5824,-68.660451270877
19.5825,-64.751337481097
19.5826,-63.65890513124718
19.5827,-66.92788062592268
19.5828,-63.13564483328239
19.5829,-70.0846697228197
19.583,-64.05835464139852
19.5831,-65.13177436899598
19.5832,-62.01028460502429
19.5833,-67.19560523461634
19.5834,-65.29876913380004
19.5835,-63.87436160134065
19.5836,-62.42561512694727
19.5837,-67.80802804148482
19.5838,-61.442871899325134
19.5839,-69.32342055430423
19.584,-65.06399751688271
19.5841,-64.62427023252134
19.5842,-67.76703743081308
19.5843,-63.829407397192384
19.5844,-64.9217663026156
19.5845,-65.46310544655609
19.5846,-65.84339640673696
19.5847,-64.41837533947768
19.5848,-64.94520405304658
19.5849,-63.644161331082465
19.585,-67.06147593070132
19.5851,-66.13039089704594
19.5852,-61.78905941198378
19.5853,-69.39929537353373
19.5854,-64.39009446893553
19.5855,-67.89112400699385
19.5856,-65.53578011585098
19.5857,-65.13944561800494
19.5858,-62.75417484835305
19.5859,-67.6781894414642
19.586,-65.36672253042171
19.5861,-64.46096076727947
19.5862,-64.99390092759762
19.5863,-64.345132204212
19.5864,-63.33850265737336
19.5865,-67.88193081131197
19.5866,-63.928371191750905
19.5867,-61.39189803523773
19.5868,-68.21402580078139
19.5869,-66.603830242988
19.587,-66.24285830946309
19.5871,-63.59475498044076
19.5872,-65.58605211272157
19.5873,-64.13506030831545
19.5874,-63.76486063560197
19.5875,-66.86257828090348
19.5876,-64.6680631030322
19.5877,-67.51102199195371
19.5878,-64.66712055799029
19.5879,-62.421919650654594
19.588,-66.46203725218678
19.5881,-66.48164013801811
19.5882,-64.13483616310529
19.5883,-62.750737820699506
19.5884,-66.33475472289548
19.5885,-61.97950207252432
19.5886,-61.9450095109993
19.5887,-64.69786354994295
19.5888,-65.01338776919073
19.5889,-64.72072246272542
19.589,-61.663251205024324
19.5891,-64.33517860706202
19.5892,-64.63896708156159
19.5893,-63.934462122323886
19.5894,-64.89054384221923
19.5895,-67.37069423528662
19.5896,-64.64418895172068
19.5897,-65.62566148387334
19.5898,-63.40135542046668
19.5899,-62.883569738215456
19.59,-67.44841451484292
19.5901,-63.70013555489306
19.5902,-67.17620850493427
19.5903,-67.21432117478058
19.5904,-62.94879944035018
19.5905,-66.71463606326179
19.5906,-62.37518445897151
19.5907,-64.7390826301787
19.5908,-68.25206230702013
19.5909,-64.65314597656788
19.591,-64.76812152320001
19.5911,-64.10153982018306
19.5912,-65.6690832424568
19.5913,-64.2568164018998
19.5914,-67.5195692899402
19.5915,-68.80430211982669
19.5916,-68.18300858586768
19.5917,-66.27621197806499
19.5918,-67.06610210891753
19.5919,-67.25187613775985
19.592,-65.76631391496883
19.5921,-65.62019565122424
19.5922,-66.44096564763029
19.5923,-64.4886827835204
19.5924,-64.45747391832073
19.5925,-67.91693517614502
19.5926,-63.3198136063192
19.5927,-67.43696265837296
19.5928,-69.6508103386027
19.5929,-65.32434271698968
19.593,-65.44739836842906
19.5931,-63.68453040075288
19.5932,-62.73450735821266
19.5933,-65.70409590360653
19.5934,-67.73601901234774
19.5935,-67.29843894940792
19.5936,-67.54330606804554
19.5937,-67.1878582650174
19.5938,-62.50352661749073
19.5939,-62.64529526230941
19.594,-66.46924474615967
19.5941,-64.40949299691849
19.5942,-63.3906593337325
19.5943,-67.45123044044149
19.5944,-65.57069271586866
19.5945,-64.3276441620487
19.5946,-63.605126546370414
19.5947,-67.20429328791167
19.5948,-62.99863840788604
19.5949,-67.32865706710531
19.595,-66.14983343533693
19.5951,-63.64763124387609
19.5952,-67.61361428765201
19.5953,-69.01490468328683
19.5954,-63.838869153006506
19.5955,-64.2468956346083
19.5956,-65.64118628939332
19.5957,-66.42464135628656
19.5958,-64.03157402912711
19.5959,-60.07441788944043
19.596,-62.94792822708318
19.5961,-63.14951660141149
19.5962,-64.36855604314015
19.5963,-67.94003250140022
19.5964,-66.52305803315902
19.5965,-64.63897132798262
19.5966,-65.38617184986308
19.5967,-63.12134195343033
19.5968,-63.592369865498426
19.5969,-62.08722890314675
19.597,-67.10094625355265
19.5971,-60.26853316927189
19.5972,-65.71110620952427
19.5973,-61.91206206606462
19.5974,-66.4944114693843
19.5975,-63.88358870682637
19.5976,-60.34481111738783
19.5977,-66.96365282701599
19.5978,-63.10142310377373
19.5979,-63.6440128251733
19.598,-65.39574834073402
19.5981,-63.365980399139374
19.5982,-65.22277069519352
19.5983,-63.24286348358369
19.5984,-64.50284827336542
19.5985,-64.20692791610381
19.5986,-64.33651783183365
19.5987,-67.48468155630584
19.5988,-67.10235060061453
19.5989,-67.1148680164403
19.599,-67.39702055317503
19.5991,-65.82817915714615
19.5992,-68.60358321453413
19.5993,-64.5584657414843
19.5994,-66.68176085435995
19.5995,-64.3987887248846
19.5996,-64.62529411458232
19.5997,-66.80350554122978
19.5998,-64.59424298164267
19.5999,-66.51054462674391
19.6,-60.546428359255025
19.6001,-67.29235342411408
19.6002,-63.5973807137046
19.6003,-63.38390803038723
19.6004,-63.433986993123064
19.6005,-60.16195687104476
19.6006,-64.69852841003537
19.6007,-64.88666728096337
19.6008,-63.585263866867066
19.6009,-59.373044933868606
19.601,-62.24238567074756
19.6011,-65.75311908805043
19.6012,-59.59453938509291
19.6013,-64.76350858852695
19.6014,-64.50421111614587
19.6015,-61.01973078883891
19.6016,-64.95048210743239
19.6017,-66.2724309538908
19.6018,-63.65087847452052
19.6019,-61.842662215424205
19.602,-66.15846810253106
19.6021,-63.4988773757058
19.6022,-65.71429716288516
19.6023,-66.21612618067792
19.6024,-66.32498787382242
19.6025,-63.028457014638576
19.6026,-63.809133307166015
19.6027,-63.64461740463337
19.6028,-63.10489330168918
19.6029,-66.96663632004872
19.603,-66.39671594063594
19.6031,-67.39205712429226
19.6032,-62.35015745204805
19.6033,-63.34345345077197
19.6034,-67.11774960404445
19.6035,-64.74812483363655
19.6036,-64.92540282010897
19.6037,-63.112297249023854
19.6038,-67.76266421736354
19.6039,-63.89048020892386
19.604,-64.5851680175082
19.6041,-66.78320604613904
19.6042,-62.65117072782133
19.6043,-64.5127714664093
19.6044,-64.966909476891
19.6045,-63.536520154089075
19.6046,-63.501590400940344
19.6047,-66.69192163492878
19.6048,-63.71998526679839
19.6049,-61.94342871743341
19.605,-63.492791819468145
19.6051,-63.46047414291311
19.6052,-66.24805057885
19.6053,-65.75775475359424
19.6054,-66.52933198375732
19.6055,-60.50796435000572
19.6056,-63.627740298448735
19.6057,-63.05470807171069
19.6058,-63.66283110952904
19.6059,-64.11342799387582
19.606,-65.91967073556624
19.6061,-62.66043270435148
19.6062,-65.73813526777109
19.6063,-66.42232386213985
19.6064,-65.84752598796598
19.6065,-65.9810544313405
19.6066,-69.43738293240276
19.6067,-64.31985492397376
19.6068,-66.19298694287357
19.6069,-64.4365806740429
19.607,-61.041834887074394
19.6071,-71.7134888775822
19.6072,-67.32636028509548
19.6073,-64.1419393069768
19.6074,-63.601716753461474
19.6075,-67.54870442402931
19.6076,-67.96121103801556
19.6077,-65.72343350456457
19.6078,-66.67088717266752
19.6079,-66.54626109798541
19.608,-67.6787306735368
19.6081,-62.90769789305258
19.6082,-63.55736132369426
19.6083,-66.5975360731175
19.6084,-64.65102443199547
19.6085,-63.64317578533241
19.6086,-65.71162738560987
19.6087,-64.84081978803542
19.6088,-64.19617747591151
19.6089,-66.23128401244246
19.609,-62.548397047245345
19.6091,-62.743478837551464
19.6092,-62.277272605441674
19.6093,-66.19034703551117
19.6094,-63.101049238857165
19.6095,-66.84941890895816
19.6096,-66.31238196539658
19.6097,-66.15795961466684
19.6098,-65.15149498133142
19.6099,-65.28469686912358
19.61,-64.41576289620454
19.6101,-64.99873848675581
19.6102,-65.73877085861355
19.6103,-64.35015254283766
19.6104,-65.01252158227291
19.6105,-62.08053401610461
19.6106,-66.82561571128309
19.6107,-66.05472823204285
19.6108,-64.43199316358516
19.6109,-64.56706343852763
19.611,-68.12682782124475
19.6111,-64.72172929117309
19.6112,-64.83405358974373
19.6113,-68.37365755999137
19.6114,-68.55676141506818
19.6115,-65.59352713699747
19.6116,-65.09195529433299
19.6117,-62.793670397253166
19.6118,-63.651906344456606
19.6119,-61.68324678790302
19.612,-66.65909782022847
19.6121,-66.70798433959686
19.6122,-62.705205300658015
19.6123,-62.773008372298634
19.6124,-63.94815381920847
19.6125,-64.84049095296575
19.6126,-65.15651644859598
19.6127,-62.266664805012894
19.6128,-63.88135046366135
19.6129,-64.05983533455391
19.613,-61.045645396921486
19.6131,-63.25294565905085
19.6132,-66.38647763215417
19.6133,-65.546816576322
19.6134,-64.47411375870809
19.6135,-64.55515397795187
19.6136,-64.9294225080548
19.6137,-63.773664473470745
19.6138,-66.31630274190432
19.6139,-67.65639792954653
19.614,-65.71472794617321
19.6141,-66.75449230330833
19.6142,-63.23864450669913
19.6143,-63.764431524358926
19.6144,-66.60427909400643
19.6145,-61.5376961008518
19.6146,-65.78648614421209
19.6147,-63.20652148188013
19.6148,-66.40880246788976
19.6149,-66.83960547825288
19.615,-63.90522421344449
19.6151,-64.06863239113319
19.6152,-61.1385857402091
19.6153,-62.13351146116657
19.6154,-65.62615771779716
19.6155,-66.80405973948184
19.6156,-62.15337349398633
19.6157,-63.56488320267213
19.6158,-64.06077750273549
19.6159,-66.32264405741347
19.616,-65.35845767203597
19.6161,-61.3705286891089
19.6162,-64.68144234587646
19.6163,-66.83854066318541
19.6164,-60.77537679198604
19.6165,-68.32405464742864
19.6166,-66.37255628691396
19.6167,-64.75236551906859
19.6168,-67.24017403998651
19.6169,-67.32097473004367
19.617,-63.142330984692784
19.6171,-66.50525333696588
19.6172,-65.16858690332276
19.6173,-63.04729060254306
19.6174,-64.82936788381727
19.6175,-65.53120033270557
19.6176,-65.13571283888561
19.6177,-66.51816584261556
19.6178,-66.4901271486883
19.6179,-65.56465343235115
19.618,-66.73380648302468
19.6181,-63.352214810660534
19.6182,-60.74648862418099
19.6183,-68.98662921101774
19.6184,-66.49169261649634
19.6185,-66.89162949359817
19.6186,-66.68071645421115
19.6187,-63.61547543547157
19.6188,-65.78160204793784
19.6189,-66.54098122095999
19.619,-63.64735860672439
19.6191,-60.617998638542616
19.6192,-64.54263067515953
19.6193,-66.57955139094958
19.6194,-65.75364941550282
19.6195,-64.06261386013
19.6196,-64.7002728485586
19.6197,-63.02764224484201
19.6198,-65.22712103422138
19.6199,-67.68957787899643
19.62,-62.1685721500017
19.6201,-67.86100160241965
19.6202,-63.34242371784106
19.6203,-64.06751054589662
19.6204,-63.041138704376884
19.6205,-65.80255588745099
19.6206,-62.48065774478227
19.6207,-63.160054813906186
19.6208,-65.74035148727701
19.6209,-64.35773728296405
19.621,-62.568683078255305
19.6211,-68.01813448497381
19.6212,-62.30453111892614
19.6213,-65.46630654225005
19.6214,-65.46431880030106
19.6215,-63.283679419043224
19.6216,-64.35545228799505
19.6217,-65.19193399749466
19.6218,-66.83143036979361
19.6219,-66.11197919929361
19.622,-64.12763509670552
19.6221,-63.078656043278535
19.6222,-66.08113674470681
19.6223,-64.9522762059934
19.6224,-66.84719494862304
19.6225,-63.906579396626164
19.6226,-65.0144096907305
19.6227,-62.43382529233956
19.6228,-64.9394558106547
19.6229,-62.34984048453367
19.623,-64.46438297040838
19.6231,-64.17288448188017
19.6232,-62.43933506074624
19.6233,-63.99580228659999
19.6234,-64.89704202940784
19.6235,-64.52186879381092
19.6236,-65.66651716790241
19.6237,-63.521720293985894
19.6238,-63.40902884293673
19.6239,-66.62031268037467
19.624,-65.34352935854838
19.6241,-66.71382360718069
19.6242,-64.67538696840829
19.6243,-69.23063273262558
19.6244,-69.8887843034833
19.6245,-64.35695953316045
19.6246,-66.03986189582639
19.6247,-60.68734631632524
19.6248,-62.81715765811703
19.6249,-63.189421214485584
19.625,-65.30930056006774
19.6251,-67.40001306037371
19.6252,-67.34116566567303
19.6253,-64.26945731401155
19.6254,-62.5727443374632
19.6255,-63.69986825368034
19.6256,-65.53401899779448
19.6257,-62.85955943742264
19.6258,-66.48628834870065
19.6259,-67.75811899140395
19.626,-61.2414586947111
19.6261,-62.63484595025501
19.6262,-64.44412963297727
19.6263,-63.25410051486099
19.6264,-64.4300634854599
19.6265,-63.55199142019223
19.6266,-63.41665527934809
19.6267,-67.69230344773835
19.6268,-63.19064059678048
19.6269,-60.65778682151975
19.627,-66.7935750514391
19.6271,-65.54112249487873
19.6272,-63.96851469250754
19.6273,-67.3144461197414
19.6274,-63.41444115338205
19.6275,-64.56443053014598
19.6276,-65.1333882931676
19.6277,-69.90097440273003
19.6278,-65.58778692645248
19.6279,-65.64999967267177
19.628,-64.79783947276037
19.6281,-67.42207374568224
19.6282,-63.852919648204335
19.6283,-65.46926077647495
19.6284,-63.81989771042057
19.6285,-64.94052749862
19.6286,-60.955596027436464
19.6287,-66.62706095375547
19.6288,-61.98871072002352
19.6289,-66.04194553923425
19.629,-67.50393776585658
19.6291,-62.59456500976598
19.6292,-63.86579926903621
19.6293,-66.57242526800303
19.6294,-62.49029515858585
19.6295,-65.32187979500303
19.6296,-63.55698730141581
19.6297,-64.0894641039187
19.6298,-60.209414878743324
19.6299,-65.32411917776533
19.63,-63.25099358445608
19.6301,-64.37798781144528
19.6302,-65.0683876430743
19.6303,-64.34322123633842
19.6304,-64.76011595661774
19.6305,-64.17865680324215
19.6306,-64.84370619415145
19.6307,-63.184051785489636
19.6308,-62.69016713713829
19.6309,-63.49791583768876
19.631,-64.87590748118193
19.6311,-62.96661007627909
19.6312,-64.377833112341
19.6313,-64.80974341118822
19.6314,-66.17521631420641
19.6315,-67.74707750873382
19.6316,-65.07399637028749
19.6317,-66.68443579588237
19.6318,-63.752168329774946
19.6319,-63.52943464492742
19.632,-64.93652366707539
19.6321,-64.85613029507188
19.6322,-63.09216408727471
19.6323,-64.63868830295817
19.6324,-64.7121545681788
19.6325,-63.4810454965109
19.6326,-65.30559527287426
19.6327,-66.35793564594562
19.6328,-64.48579368594325
19.6329,-65.05427561413157
19.633,-63.671008005972276
19.6331,-62.244029978105594
19.6332,-65.55325755075461
19.6333,-65.10466402944117
19.6334,-67.1473025692527
19.6335,-62.43068785154439
19.6336,-63.80632102391322
19.6337,-65.84600662900539
19.6338,-63.735858154366056
19.6339,-66.6169975863576
19.634,-68.22891394408938
19.6341,-66.35129012133129
19.6342,-60.690899340039124
19.6343,-67.06718420877117
19.6344,-66.62346662243768
